Player,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,SCA,SCA90,PassLive,PassDead,Drib,Sh.1,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.2,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att.4,Tkl%,Past,Press,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,Blocks,Sh.3,ShSv,Pass,Int,Tkl+Int,Clr,Err,Cl_Squad,Cl_Country,Cl_LgR,Cl_GF,Cl_GA,Cl_GD,Cl_xG,Cl_xGA,Cl_xGD,Cl_xGD/90,Start_Value,Value_Change
Marko Grujic,0.2,Hertha BSC,23,26.8,4.0,35.0,13.0,37.1,1.3,0.48,0.11,0.31,17.0,0.0,0.0,0.0,4.4,4.4,0.13,-0.4,-0.4,883.0,1096.0,80.6,17039.0,4104.0,360.0,426.0,84.5,374.0,456.0,82.0,135.0,169.0,79.9,1.0,0.6,0.4,13.0,97.0,12.0,1.0,103.0,35.0,1.3,28.0,1.0,3.0,2.0,1.0,0.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,67.0,34.0,28.0,32.0,7.0,23.0,68.0,33.8,45.0,572.0,153.0,26.7,197.0,294.0,81.0,50.0,14.0,0.0,36.0,20.0,87.0,80.0,0.0, Hertha BSC,4,10,48,59,-11,40.6,51.3,-10.7,-0.31,18.0,13.05
Andres Guardado,0.2,Betis,32,22.7,0.0,12.0,4.0,33.3,0.53,0.18,0.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,0.08,-1.0,-1.0,876.0,1041.0,84.1,17717.0,3767.0,337.0,374.0,90.1,382.0,430.0,88.8,144.0,203.0,70.9,3.0,2.3,0.7,28.0,88.0,15.0,4.0,73.0,59.0,2.6,46.0,4.0,3.0,1.0,1.0,4.0,7.0,0.31,4.0,0.0,1.0,0.0,0.0,2.0,31.0,18.0,19.0,10.0,2.0,14.0,44.0,31.8,30.0,367.0,86.0,23.4,112.0,184.0,71.0,31.0,5.0,0.0,26.0,18.0,49.0,22.0,0.0, Betis,2,15,48,60,-12,47.2,49.5,-2.3,-0.06,4.5,2.88
Nemanja Gudelj,0.15,Sevilla,27,13.5,0.0,7.0,1.0,14.3,0.52,0.07,0.0,0.0,25.1,1.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3,614.0,678.0,90.6,11781.0,2331.0,241.0,257.0,93.8,277.0,294.0,94.2,84.0,106.0,79.2,0.0,0.1,-0.1,2.0,39.0,3.0,1.0,21.0,12.0,0.89,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,10.0,8.0,1.0,6.0,15.0,40.0,9.0,137.0,41.0,29.9,51.0,75.0,11.0,28.0,10.0,0.0,18.0,12.0,31.0,35.0,0.0, Sevilla,2,4,54,34,20,47.1,33.6,13.6,0.36,5.85,4.95
Matteo Guendouzi,0.2,Arsenal,20,19.4,0.0,11.0,5.0,45.5,0.57,0.26,0.0,0.0,21.7,0.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6,1018.0,1144.0,89.0,20105.0,5471.0,389.0,421.0,92.4,454.0,489.0,92.8,160.0,193.0,82.9,1.0,1.2,-0.2,13.0,132.0,19.0,1.0,125.0,34.0,1.75,26.0,0.0,3.0,2.0,3.0,0.0,2.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,24.0,13.0,11.0,9.0,4.0,10.0,36.0,27.8,26.0,384.0,109.0,28.4,159.0,174.0,51.0,40.0,7.0,0.0,33.0,22.0,46.0,48.0,0.0, Arsenal,1,8,56,48,8,49.2,56.6,-7.3,-0.19,40.5,28.8
Ander Guevara,0.2,Real Sociedad,22,10.4,0.0,3.0,0.0,0.0,0.29,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,585.0,680.0,86.0,10880.0,2723.0,246.0,275.0,89.5,271.0,307.0,88.3,64.0,85.0,75.3,0.0,0.4,-0.4,8.0,50.0,1.0,0.0,42.0,16.0,1.53,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,10.0,19.0,1.0,10.0,24.0,41.7,14.0,216.0,62.0,28.7,53.0,135.0,28.0,13.0,1.0,0.0,12.0,7.0,37.0,28.0,0.0, Real Sociedad,2,6,56,48,8,45.1,39.2,6.0,0.16,2.25,5.4
Josuha Guilavogui,0.15,Wolfsburg,28,22.9,0.0,22.0,6.0,27.3,0.96,0.26,0.0,0.0,18.3,0.0,0.0,0.0,1.1,1.1,0.05,-1.1,-1.1,807.0,986.0,81.8,17546.0,4927.0,245.0,298.0,82.2,383.0,436.0,87.8,165.0,223.0,74.0,1.0,0.8,0.2,10.0,77.0,11.0,0.0,84.0,29.0,1.27,24.0,0.0,3.0,1.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,24.0,22.0,2.0,12.0,40.0,30.0,28.0,353.0,116.0,32.9,127.0,190.0,36.0,41.0,10.0,0.0,31.0,40.0,88.0,84.0,2.0, Wolfsburg,4,7,48,46,2,47.2,40.1,7.2,0.21,10.8,9.9
Ilkay Gundogan,0.2,Manchester City,28,22.4,2.0,31.0,6.0,19.4,1.38,0.27,0.03,0.17,20.7,2.0,1.0,2.0,4.4,2.9,0.09,-2.4,-1.9,1779.0,1957.0,90.9,33453.0,6509.0,779.0,840.0,92.7,730.0,773.0,94.4,248.0,298.0,83.2,1.0,2.7,-1.7,34.0,168.0,33.0,1.0,148.0,75.0,3.34,64.0,2.0,1.0,3.0,3.0,2.0,4.0,0.18,3.0,0.0,0.0,0.0,0.0,1.0,28.0,19.0,6.0,15.0,7.0,10.0,46.0,21.7,36.0,256.0,74.0,28.9,64.0,137.0,55.0,25.0,5.0,0.0,20.0,27.0,55.0,22.0,0.0, Manchester City,1,2,102,35,67,93.1,34.8,58.3,1.54,45.0,36.0
Amadou Haidara,0.2,RB Leipzig,21,8.4,0.0,18.0,6.0,33.3,2.14,0.71,0.0,0.0,24.0,0.0,0.0,0.0,0.8,0.8,0.04,-0.8,-0.8,484.0,558.0,86.7,7577.0,2349.0,262.0,285.0,91.9,170.0,194.0,87.6,35.0,49.0,71.4,1.0,2.6,-1.6,12.0,46.0,12.0,4.0,54.0,37.0,4.4,29.0,0.0,4.0,1.0,2.0,1.0,3.0,0.36,1.0,0.0,1.0,1.0,0.0,0.0,32.0,21.0,8.0,22.0,2.0,9.0,28.0,32.1,19.0,168.0,52.0,31.0,42.0,96.0,30.0,18.0,2.0,0.0,16.0,5.0,37.0,8.0,1.0, RB Leipzig,4,3,81,37,44,71.0,36.2,34.8,1.02,18.0,13.95
Makoto Hasebe,0.15,Eint Frankfurt,35,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,1374.0,88.1,27587.0,8322.0,303.0,331.0,91.5,637.0,681.0,93.5,260.0,334.0,77.8,0.0,0.8,-0.8,11.0,106.0,4.0,0.0,102.0,23.0,1.05,22.0,1.0,0.0,0.0,0.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,22.0,12.0,1.0,12.0,37.0,32.4,25.0,224.0,96.0,42.9,132.0,91.0,1.0,56.0,12.0,0.0,44.0,20.0,55.0,72.0,0.0, Eint Frankfurt,4,9,59,60,-1,52.5,49.1,3.4,0.1,0.9,0.72
Isaac Hayden,0.2,Newcastle Utd,24,24.7,1.0,17.0,3.0,17.6,0.69,0.12,0.06,0.33,19.7,0.0,0.0,0.0,1.2,1.2,0.07,-0.2,-0.2,630.0,833.0,75.6,10888.0,2509.0,300.0,358.0,83.8,257.0,327.0,78.6,64.0,102.0,62.7,2.0,1.6,0.4,15.0,40.0,13.0,7.0,48.0,30.0,1.21,21.0,0.0,0.0,2.0,3.0,4.0,4.0,0.16,1.0,0.0,0.0,1.0,1.0,1.0,63.0,37.0,35.0,20.0,8.0,12.0,45.0,26.7,33.0,476.0,126.0,26.5,214.0,202.0,60.0,38.0,8.0,0.0,30.0,29.0,92.0,34.0,1.0, Newcastle Utd,1,13,38,58,-20,33.1,58.3,-25.2,-0.66,9.0,7.2
Jonas Hector,0.15,Koln,29,27.0,4.0,29.0,9.0,31.0,1.07,0.33,0.14,0.44,17.4,2.0,0.0,0.0,1.8,1.7,0.06,2.2,2.3,1015.0,1271.0,79.9,21709.0,5296.0,319.0,382.0,83.5,492.0,571.0,86.2,196.0,285.0,68.8,2.0,2.9,-0.9,25.0,84.0,28.0,5.0,113.0,54.0,2.0,43.0,1.0,2.0,2.0,6.0,0.0,5.0,0.18,3.0,0.0,0.0,1.0,1.0,0.0,74.0,45.0,35.0,35.0,4.0,23.0,75.0,30.7,52.0,625.0,206.0,33.0,218.0,315.0,92.0,60.0,13.0,0.0,47.0,29.0,103.0,64.0,0.0, Koln,4,14,51,69,-18,47.3,51.5,-4.3,-0.13,9.0,6.12
Jordan Henderson,0.2,Liverpool,29,24.9,4.0,20.0,8.0,40.0,0.8,0.32,0.2,0.5,18.5,0.0,0.0,0.0,1.4,1.4,0.07,2.6,2.6,1582.0,1879.0,84.2,32654.0,7684.0,572.0,620.0,92.3,703.0,787.0,89.3,284.0,413.0,68.8,5.0,2.8,2.2,22.0,181.0,32.0,6.0,173.0,45.0,1.81,40.0,1.0,1.0,3.0,0.0,0.0,6.0,0.24,5.0,0.0,0.0,1.0,0.0,0.0,65.0,36.0,23.0,30.0,12.0,23.0,63.0,36.5,40.0,532.0,169.0,31.8,135.0,286.0,111.0,37.0,5.0,0.0,32.0,12.0,77.0,27.0,0.0, Liverpool,1,1,85,33,52,71.5,40.0,31.5,0.83,31.5,25.2
Jeff Hendrick,0.2,Burnley,27,21.5,2.0,22.0,6.0,27.3,1.03,0.28,0.09,0.33,18.0,1.0,0.0,0.0,1.6,1.6,0.07,0.4,0.4,420.0,575.0,73.0,6880.0,1712.0,235.0,265.0,88.7,139.0,182.0,76.4,37.0,83.0,44.6,2.0,0.7,1.3,12.0,25.0,10.0,2.0,39.0,27.0,1.26,21.0,3.0,1.0,2.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,7.0,7.0,4.0,2.0,30.0,6.7,28.0,356.0,69.0,19.4,83.0,175.0,98.0,35.0,7.0,0.0,28.0,14.0,32.0,19.0,0.0, Burnley,1,10,43,50,-7,43.9,48.2,-4.3,-0.11,9.0,8.1
Benjamin Henrichs,0.15,Monaco,22,9.9,0.0,10.0,1.0,10.0,1.01,0.1,0.0,0.0,20.1,0.0,0.0,0.0,1.1,1.1,0.11,-1.1,-1.1,425.0,527.0,80.6,7980.0,2793.0,160.0,189.0,84.7,206.0,238.0,86.6,51.0,83.0,61.4,0.0,0.8,-0.8,6.0,30.0,7.0,2.0,42.0,13.0,1.31,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,16.0,8.0,1.0,12.0,34.0,35.3,22.0,170.0,50.0,29.4,66.0,80.0,24.0,31.0,3.0,0.0,28.0,16.0,41.0,16.0,0.0, Monaco,5,9,44,44,0,48.0,39.9,8.1,0.29,13.5,10.8
Ander Herrera,0.15,Paris S G,29,6.1,1.0,6.0,2.0,33.3,0.99,0.33,0.17,0.5,19.9,0.0,0.0,0.0,0.2,0.2,0.03,0.8,0.8,466.0,503.0,92.6,7483.0,1726.0,252.0,260.0,96.9,181.0,195.0,92.8,26.0,31.0,83.9,1.0,0.5,0.5,6.0,32.0,5.0,2.0,31.0,16.0,2.63,14.0,0.0,0.0,1.0,1.0,0.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,9.0,11.0,1.0,10.0,24.0,41.7,14.0,117.0,39.0,33.3,28.0,56.0,33.0,7.0,2.0,0.0,5.0,5.0,26.0,5.0,0.0, Paris S G,5,1,75,24,51,70.9,22.9,48.0,1.78,22.5,14.4
Hector Herrera,0.2,Atletico Madrid,29,12.5,0.0,14.0,1.0,7.1,1.12,0.08,0.0,0.0,20.2,0.0,0.0,0.0,0.7,0.7,0.05,-0.7,-0.7,671.0,777.0,86.4,11474.0,4164.0,341.0,373.0,91.4,241.0,267.0,90.3,75.0,110.0,68.2,2.0,1.7,0.3,21.0,78.0,12.0,2.0,78.0,37.0,2.97,27.0,7.0,0.0,0.0,2.0,1.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,32.0,26.0,10.0,17.0,5.0,12.0,29.0,41.4,17.0,220.0,70.0,31.8,56.0,134.0,30.0,28.0,6.0,0.0,22.0,11.0,43.0,24.0,0.0, Atletico Madrid,2,3,51,27,24,52.6,30.7,21.9,0.58,19.8,14.4
Yangel Herrera,0.2,Granada,21,26.3,2.0,34.0,4.0,11.8,1.29,0.15,0.06,0.5,21.5,0.0,0.0,0.0,2.1,2.1,0.06,-0.1,-0.1,714.0,942.0,75.8,13566.0,4100.0,308.0,365.0,84.4,298.0,380.0,78.4,96.0,154.0,62.3,3.0,1.2,1.8,19.0,81.0,12.0,3.0,99.0,50.0,1.9,33.0,0.0,3.0,2.0,8.0,4.0,9.0,0.34,6.0,0.0,1.0,0.0,2.0,0.0,81.0,56.0,21.0,52.0,8.0,21.0,65.0,32.3,44.0,744.0,196.0,26.3,205.0,456.0,83.0,57.0,9.0,0.0,48.0,24.0,105.0,40.0,0.0, Granada,2,7,52,45,7,40.9,41.2,-0.2,-0.01,1.8,8.1
Nicolas Hofler,0.2,Freiburg,29,30.9,1.0,26.0,3.0,11.5,0.84,0.1,0.04,0.33,17.4,0.0,0.0,0.0,2.5,2.5,0.1,-1.5,-1.5,1230.0,1467.0,83.8,23438.0,6103.0,422.0,500.0,84.4,624.0,687.0,90.8,144.0,203.0,70.9,0.0,0.4,-0.4,14.0,115.0,13.0,0.0,123.0,44.0,1.42,34.0,0.0,3.0,2.0,3.0,2.0,2.0,0.06,1.0,0.0,0.0,0.0,1.0,0.0,72.0,45.0,33.0,33.0,6.0,20.0,69.0,29.0,49.0,567.0,142.0,25.0,232.0,281.0,54.0,70.0,19.0,0.0,51.0,59.0,131.0,78.0,0.0, Freiburg,4,8,48,47,1,41.7,61.0,-19.2,-0.57,3.6,3.15
Marco Hoger,0.2,Koln,29,7.5,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,343.0,418.0,82.1,7215.0,2321.0,127.0,150.0,84.7,146.0,176.0,83.0,65.0,81.0,80.2,0.0,0.1,-0.1,7.0,39.0,2.0,0.0,39.0,13.0,1.73,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,6.0,2.0,2.0,6.0,18.0,33.3,12.0,167.0,48.0,28.7,68.0,83.0,16.0,18.0,4.0,0.0,14.0,4.0,14.0,13.0,0.0, Koln,4,14,51,69,-18,47.3,51.5,-4.3,-0.13,1.8,1.26
Gerrit Holtmann,0.15,Paderborn 07,24,11.8,1.0,23.0,9.0,39.1,1.94,0.76,0.04,0.11,22.3,0.0,0.0,0.0,0.9,0.9,0.04,0.1,0.1,288.0,398.0,72.4,4455.0,1890.0,163.0,193.0,84.5,100.0,140.0,71.4,18.0,43.0,41.9,0.0,1.3,-1.3,11.0,15.0,12.0,5.0,29.0,19.0,1.61,16.0,0.0,2.0,1.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,18.0,12.0,11.0,5.0,2.0,11.0,36.0,30.6,25.0,240.0,70.0,29.2,85.0,101.0,54.0,34.0,1.0,0.0,33.0,5.0,23.0,7.0,0.0, Paderborn 07,4,18,37,74,-37,38.4,67.5,-29.0,-0.85,1.35,1.08
Conor Hourihane,0.2,Aston Villa,28,17.0,3.0,29.0,10.0,34.5,1.7,0.59,0.1,0.3,20.5,4.0,0.0,0.0,1.6,1.6,0.06,1.4,1.4,542.0,721.0,75.2,10353.0,3235.0,209.0,245.0,85.3,253.0,295.0,85.8,65.0,146.0,44.5,5.0,5.1,-0.1,37.0,50.0,14.0,5.0,44.0,57.0,3.34,25.0,27.0,0.0,2.0,3.0,0.0,7.0,0.41,2.0,5.0,0.0,0.0,0.0,0.0,21.0,14.0,5.0,12.0,4.0,8.0,24.0,33.3,16.0,224.0,38.0,17.0,68.0,103.0,53.0,27.0,6.0,0.0,21.0,3.0,24.0,24.0,0.0, Aston Villa,1,17,41,67,-26,40.1,65.9,-25.8,-0.68,5.85,5.4
Iago,0.15,Augsburg,22,7.5,1.0,2.0,1.0,50.0,0.27,0.13,0.5,1.0,9.5,0.0,0.0,0.0,0.5,0.5,0.27,0.5,0.5,176.0,288.0,61.1,3060.0,1307.0,80.0,104.0,76.9,68.0,111.0,61.3,19.0,50.0,38.0,1.0,0.1,0.9,3.0,10.0,2.0,1.0,14.0,5.0,0.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,7.0,7.0,0.0,8.0,18.0,44.4,10.0,169.0,30.0,17.8,62.0,83.0,24.0,18.0,1.0,0.0,17.0,8.0,22.0,40.0,0.0, Augsburg,4,15,45,63,-18,42.2,55.0,-12.8,-0.38,0.9,3.6
Vicente Iborra,0.2,Villarreal,31,29.4,1.0,19.0,3.0,15.8,0.65,0.1,0.05,0.33,14.4,0.0,0.0,0.0,2.7,2.7,0.14,-1.7,-1.7,1247.0,1446.0,86.2,25927.0,5676.0,424.0,475.0,89.3,579.0,643.0,90.0,224.0,292.0,76.7,2.0,0.6,1.4,8.0,110.0,5.0,0.0,80.0,25.0,0.85,21.0,2.0,0.0,1.0,1.0,0.0,3.0,0.1,2.0,0.0,0.0,0.0,1.0,0.0,60.0,41.0,25.0,31.0,4.0,28.0,61.0,45.9,33.0,462.0,117.0,25.3,171.0,254.0,37.0,51.0,19.0,0.0,32.0,22.0,82.0,84.0,0.0, Villarreal,2,5,63,49,14,57.2,44.5,12.7,0.33,8.1,5.4
Stefan Ilsanker,0.15,Eint Frankfurt,30,9.3,2.0,7.0,2.0,28.6,0.75,0.21,0.29,1.0,9.5,0.0,0.0,0.0,0.9,0.9,0.13,1.1,1.1,436.0,540.0,80.7,9195.0,2989.0,137.0,163.0,84.0,210.0,246.0,85.4,85.0,115.0,73.9,1.0,0.8,0.2,6.0,30.0,3.0,1.0,33.0,9.0,0.97,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,16.0,10.0,0.0,11.0,31.0,35.5,20.0,139.0,53.0,38.1,68.0,60.0,11.0,11.0,1.0,0.0,10.0,11.0,37.0,38.0,0.0, Eint Frankfurt,4,9,59,60,-1,52.5,49.1,3.4,0.1,4.05,2.16
Artur Ionita,0.2,Cagliari,28,21.1,0.0,18.0,3.0,16.7,0.85,0.14,0.0,0.0,19.2,0.0,0.0,0.0,0.9,0.9,0.05,-0.9,-0.9,599.0,708.0,84.6,9565.0,2318.0,317.0,351.0,90.3,220.0,265.0,83.0,47.0,64.0,73.4,2.0,0.7,1.3,18.0,38.0,6.0,2.0,39.0,34.0,1.61,29.0,0.0,2.0,1.0,1.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,36.0,20.0,9.0,21.0,6.0,12.0,45.0,26.7,33.0,367.0,98.0,26.7,115.0,179.0,73.0,39.0,10.0,0.0,29.0,8.0,44.0,25.0,1.0, Cagliari,3,14,52,56,-4,41.4,57.2,-15.9,-0.42,4.05,2.25
Filip Jagiello,0.2,Genoa,21,6.1,0.0,5.0,1.0,20.0,0.81,0.16,0.0,0.0,19.6,1.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,268.0,315.0,85.1,4600.0,1018.0,124.0,140.0,88.6,117.0,126.0,92.9,23.0,33.0,69.7,2.0,0.8,1.2,12.0,26.0,6.0,2.0,19.0,19.0,3.09,15.0,1.0,1.0,1.0,0.0,1.0,4.0,0.65,1.0,1.0,0.0,1.0,0.0,1.0,7.0,4.0,1.0,3.0,3.0,0.0,5.0,0.0,5.0,91.0,17.0,18.7,29.0,46.0,16.0,6.0,0.0,0.0,6.0,2.0,9.0,7.0,0.0, Genoa,3,17,47,73,-26,47.4,59.2,-11.8,-0.31,1.35,1.26
Mato Jajalo,0.2,Udinese,31,18.3,0.0,17.0,7.0,41.2,0.93,0.38,0.0,0.0,27.2,1.0,0.0,0.0,0.3,0.3,0.02,-0.3,-0.3,842.0,1028.0,81.9,16120.0,4255.0,326.0,371.0,87.9,383.0,436.0,87.8,113.0,177.0,63.8,0.0,0.6,-0.6,12.0,82.0,9.0,2.0,71.0,42.0,2.29,36.0,2.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,47.0,25.0,22.0,23.0,2.0,16.0,53.0,30.2,37.0,368.0,101.0,27.4,150.0,184.0,34.0,33.0,11.0,0.0,22.0,14.0,61.0,29.0,0.0, Udinese,3,13,37,51,-14,40.6,51.7,-11.1,-0.29,0.9,0.72
Jakub Jankto,0.2,Sampdoria,23,23.3,2.0,41.0,9.0,22.0,1.76,0.39,0.05,0.22,18.7,0.0,0.0,0.0,2.8,2.8,0.07,-0.8,-0.8,551.0,775.0,71.1,9437.0,2802.0,266.0,316.0,84.2,220.0,290.0,75.9,56.0,134.0,41.8,4.0,4.5,-0.5,45.0,36.0,28.0,11.0,56.0,67.0,2.88,58.0,4.0,1.0,1.0,3.0,0.0,7.0,0.3,6.0,0.0,0.0,0.0,1.0,0.0,28.0,15.0,9.0,15.0,4.0,10.0,47.0,21.3,37.0,433.0,94.0,21.7,110.0,219.0,104.0,45.0,4.0,0.0,41.0,18.0,46.0,23.0,0.0, Sampdoria,3,15,48,65,-17,51.2,53.3,-2.2,-0.06,10.8,8.55
Jason,0.2,Getafe,25,13.1,1.0,27.0,8.0,29.6,2.07,0.61,0.04,0.13,23.2,4.0,0.0,0.0,1.6,1.6,0.06,-0.6,-0.6,236.0,407.0,58.0,4266.0,1724.0,118.0,156.0,75.6,78.0,117.0,66.7,35.0,104.0,33.7,4.0,2.3,1.7,27.0,24.0,16.0,8.0,40.0,41.0,3.14,21.0,12.0,2.0,2.0,3.0,1.0,7.0,0.54,2.0,3.0,0.0,1.0,1.0,0.0,31.0,19.0,10.0,17.0,4.0,9.0,36.0,25.0,27.0,256.0,79.0,30.9,48.0,132.0,76.0,23.0,2.0,0.0,21.0,12.0,43.0,11.0,0.0, Getafe,2,8,43,37,6,38.0,39.0,-1.1,-0.03,4.5,4.32
Jemerson,0.15,Monaco,26,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,636.0,85.7,9874.0,3761.0,216.0,233.0,92.7,278.0,311.0,89.4,44.0,77.0,57.1,0.0,0.1,-0.1,2.0,42.0,2.0,1.0,43.0,5.0,0.43,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,13.0,15.0,2.0,7.0,20.0,35.0,13.0,170.0,57.0,33.5,78.0,85.0,7.0,11.0,5.0,0.0,6.0,11.0,41.0,39.0,1.0, Monaco,5,9,44,44,0,48.0,39.9,8.1,0.29,5.4,4.32
Joan Jordan,0.2,Sevilla,25,25.0,2.0,28.0,6.0,21.4,1.12,0.24,0.07,0.33,23.1,8.0,0.0,0.0,1.6,1.6,0.06,0.4,0.4,1497.0,1747.0,85.7,29875.0,6699.0,617.0,687.0,89.8,595.0,667.0,89.2,255.0,333.0,76.6,2.0,3.5,-1.5,36.0,139.0,26.0,12.0,121.0,71.0,2.83,45.0,13.0,5.0,3.0,5.0,0.0,7.0,0.28,5.0,1.0,0.0,0.0,1.0,0.0,60.0,47.0,23.0,32.0,5.0,24.0,77.0,31.2,53.0,494.0,139.0,28.1,129.0,276.0,89.0,39.0,5.0,0.0,34.0,20.0,80.0,33.0,2.0, Sevilla,2,4,54,34,20,47.1,33.6,13.6,0.36,12.6,13.05
Pavel Kaderabek,0.15,Hoffenheim,27,27.5,2.0,26.0,9.0,34.6,0.95,0.33,0.08,0.22,11.8,0.0,0.0,0.0,2.1,2.1,0.08,-0.1,-0.1,970.0,1365.0,71.1,16660.0,6581.0,472.0,556.0,84.9,407.0,530.0,76.8,80.0,206.0,38.8,7.0,3.5,3.5,36.0,60.0,41.0,30.0,102.0,62.0,2.26,56.0,1.0,1.0,0.0,4.0,0.0,8.0,0.29,7.0,0.0,1.0,0.0,0.0,0.0,31.0,21.0,16.0,15.0,0.0,10.0,30.0,33.3,20.0,284.0,86.0,30.3,107.0,118.0,59.0,62.0,8.0,2.0,54.0,20.0,51.0,56.0,0.0, Hoffenheim,4,6,53,53,0,49.9,51.8,-2.0,-0.06,18.0,12.15
Francois Kamano,0.15,Bordeaux,23,7.2,1.0,5.0,2.0,40.0,0.69,0.28,0.2,0.5,17.9,0.0,0.0,0.0,1.0,1.0,0.19,0.0,0.0,246.0,310.0,79.4,3969.0,783.0,123.0,144.0,85.4,109.0,127.0,85.8,11.0,26.0,42.3,0.0,0.4,-0.4,5.0,9.0,3.0,2.0,15.0,16.0,2.22,10.0,0.0,1.0,0.0,5.0,0.0,3.0,0.42,2.0,0.0,0.0,0.0,1.0,0.0,14.0,8.0,6.0,4.0,4.0,6.0,14.0,42.9,8.0,149.0,44.0,29.5,51.0,71.0,27.0,8.0,0.0,0.0,8.0,5.0,19.0,6.0,0.0, Bordeaux,5,12,40,34,6,29.7,33.3,-3.6,-0.13,13.5,7.2
Boubacar Kamara,0.15,Marseille,19,23.8,1.0,15.0,3.0,20.0,0.63,0.13,0.07,0.33,24.0,0.0,0.0,0.0,0.6,0.6,0.04,0.4,0.4,1130.0,1280.0,88.3,23104.0,7403.0,427.0,451.0,94.7,504.0,550.0,91.6,183.0,254.0,72.0,2.0,0.5,1.5,7.0,78.0,6.0,0.0,69.0,21.0,0.88,16.0,0.0,0.0,3.0,2.0,0.0,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,76.0,53.0,38.0,35.0,3.0,28.0,69.0,40.6,41.0,355.0,127.0,35.8,147.0,193.0,15.0,41.0,15.0,0.0,26.0,15.0,91.0,95.0,0.0, Marseille,5,2,41,29,12,34.7,30.5,4.2,0.15,16.2,24.3
